id,rating_agency_name,file_creating_date,issued_paid,rating,rating_action_date,rating_action_class,obligor_sec_category,obligor_name,Ticker
1992,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/13/2018,WO,Corporate,CME Group Inc,CMS
1993,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,11/19/2014,HS,Corporate,CME Group Inc,CMS
1994,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,5/18/2011,UP,Corporate,Citigroup Inc,CYN
1995,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,7/14/2010,HS,Corporate,Citigroup Inc,CYN
1996,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,1/8/2016,DG,Corporate,Fifth Third Bancorp,FHN
1997,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,11/6/2012,UP,Corporate,Fifth Third Bancorp,FHN
1998,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,2/7/2011,UP,Corporate,Fifth Third Bancorp,FHN
1999,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,7/19/2010,HS,Corporate,Fifth Third Bancorp,FHN
2000,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,1/3/2013,WO,Corporate,First Horizon National Corp,FR
2001,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,7/19/2010,HS,Corporate,First Horizon National Corp,FR
2002,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/24/2015,WO,Corporate,FirstMerit Corp,FISV
2003,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,7/19/2010,HS,Corporate,FirstMerit Corp,FISV
2004,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,12/12/2017,UP,Corporate,Fiserv Inc,FLR
2005,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,3/14/2013,UP,Corporate,Fiserv Inc,FLR
2006,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,5/26/2010,HS,Corporate,Fiserv Inc,FLR
2008,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/24/2015,WO,Corporate,Fulton Financial Corp,GBL
2009,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,1/19/2011,UP,Corporate,Fulton Financial Corp,GBL
2010,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,7/19/2010,HS,Corporate,Fulton Financial Corp,GBL
2011,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/9/2013,WO,Corporate,GAMCO Investors Inc,GME
2012,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,9/27/2010,HS,Corporate,GAMCO Investors Inc,GME
2013,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/18/2018,WO,Corporate,Goldman Sachs Group Inc,GHC
2014,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,3/28/2012,DG,Corporate,Goldman Sachs Group Inc,GHC
2015,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,7/19/2010,HS,Corporate,Goldman Sachs Group Inc,GHC
2016,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/18/2018,WO,Corporate,KeyCorp,KRC
2017,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,8/2/2011,UP,Corporate,KeyCorp,KRC
2018,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,7/19/2010,HS,Corporate,KeyCorp,KRC
2019,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,10/29/2013,WO,Corporate,"Knight Capital Group, Inc.",KSS
2020,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B-,8/9/2012,DG,Corporate,"Knight Capital Group, Inc.",KSS
2021,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB-,5/9/2012,HS,Corporate,"Knight Capital Group, Inc.",KSS
2022,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/5/2018,WO,Corporate,Legg Mason Inc,LM
2023,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,9/1/2010,HS,Corporate,Legg Mason Inc,LM
2032,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,1/10/2011,WO,Corporate,Marshall & Ilsley Corp.,MLM
2033,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,7/19/2010,HS,Corporate,Marshall & Ilsley Corp.,MLM
2034,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/18/2018,WO,Corporate,Morgan Stanley,MSI
2035,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,9/18/2017,UP,Corporate,Morgan Stanley,MSI
2036,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,7/19/2010,HS,Corporate,Morgan Stanley,MSI
2044,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/1/2018,WO,Corporate,Affiliated Managers Group Inc,AMG
2045,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,12/15/2016,UP,Corporate,Affiliated Managers Group Inc,AMG
2046,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,5/19/2010,HS,Corporate,Affiliated Managers Group Inc,AMG
2047,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/18/2018,WO,Corporate,American Express Co,AXP
2048,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,7/19/2010,HS,Corporate,American Express Co,AXP
2052,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,4/2/2015,WO,Corporate,Waddell & Reed Financial Inc,WDR
2053,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,9/1/2010,HS,Corporate,Waddell & Reed Financial Inc,WDR
2054,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,1/12/2015,WO,Corporate,Washington Federal Inc,WAFD
2055,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,7/19/2010,HS,Corporate,Washington Federal Inc,WAFD
2056,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/24/2015,WO,Corporate,Webster Financial Corp,WBS
2057,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,8/3/2011,UP,Corporate,Webster Financial Corp,WBS
2058,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,7/19/2010,HS,Corporate,Webster Financial Corp,WBS
2059,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/18/2018,WO,Corporate,Wells Fargo & Co,WFC
2060,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,7/28/2015,DG,Corporate,Wells Fargo & Co,WFC
2061,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,7/19/2010,HS,Corporate,Wells Fargo & Co,WFC
2069,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/1/2018,WO,Corporate,Ameriprise Financial Inc,AMP
2070,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,3/27/2011,HS,Corporate,Ameriprise Financial Inc,AMP
2071,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,3/18/2015,HS,Corporate,TD Ameritrade Holding Corp,AMTD
2079,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,1/12/2015,WO,Corporate,City National Corp,CLH
2080,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,7/19/2010,HS,Corporate,City National Corp,CLH
2081,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,2/26/2018,UP,Corporate,Comerica Inc,CBSH
2082,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,8/2/2011,UP,Corporate,Comerica Inc,CBSH
2083,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,7/19/2010,HS,Corporate,Comerica Inc,CBSH
2084,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/24/2014,WO,Corporate,Commerce Bancshares Inc,CMC
2085,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,7/19/2010,HS,Corporate,Commerce Bancshares Inc,CMC
2089,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,4/2/2015,WO,Corporate,Cullen/Frost Bankers Inc,CMI
2090,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,7/19/2010,HS,Corporate,Cullen/Frost Bankers Inc,CMI
2091,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,1/15/2016,WO,Corporate,Deutsche Bank AG,DVN
2092,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,2/19/2014,DG,Corporate,Deutsche Bank AG,DVN
2093,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,10/7/2011,HS,Corporate,Deutsche Bank AG,DVN
2099,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,11/30/2018,WO,Corporate,HSBC Holdings PLC,HUB.A
2100,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,12/19/2017,NW,Corporate,HSBC Holdings PLC,HUB.A
2101,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,1/15/2016,WO,Corporate,HSBC Holdings PLC,HUB.A
2102,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,3/26/2015,DG,Corporate,HSBC Holdings PLC,HUB.A
2103,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,10/7/2011,HS,Corporate,HSBC Holdings PLC,HUB.A
2106,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/18/2018,WO,Corporate,Huntington Bancshares Inc,H
2107,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,12/5/2014,UP,Corporate,Huntington Bancshares Inc,H
2108,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,2/7/2011,UP,Corporate,Huntington Bancshares Inc,H
2109,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,7/19/2010,HS,Corporate,Huntington Bancshares Inc,H
2122,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/18/2018,WO,Corporate,Northern Trust Corp,NOC
2123,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,7/19/2010,HS,Corporate,Northern Trust Corp,NOC
2124,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,4/2/2015,WO,Corporate,People's United Financial Inc,PBCT
2125,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,7/19/2010,HS,Corporate,People's United Financial Inc,PBCT
2132,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/18/2018,WO,Corporate,SunTrust Banks Inc,STI
2133,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,1/7/2016,UP,Corporate,SunTrust Banks Inc,STI
2134,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,2/14/2011,UP,Corporate,SunTrust Banks Inc,STI
2135,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,7/19/2010,HS,Corporate,SunTrust Banks Inc,STI
2136,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,10/29/2013,WO,Corporate,Susquehanna Bancshares Inc,SUSQ
2137,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,7/19/2010,HS,Corporate,Susquehanna Bancshares Inc,SUSQ
2138,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,1/12/2015,WO,Corporate,SVB Financial Group,SIVB
2139,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,7/19/2010,HS,Corporate,SVB Financial Group,SIVB
2142,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,4/2/2015,WO,Corporate,TCF Financial Corp,TCB
2143,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,1/8/2013,DG,Corporate,TCF Financial Corp,TCB
2144,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,7/19/2010,HS,Corporate,TCF Financial Corp,TCB
2145,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,1/15/2016,WO,Corporate,The Toronto-Dominion Bank,VAL
2146,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA-,10/28/2011,HS,Corporate,The Toronto-Dominion Bank,VAL
2147,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,1/15/2016,WO,Corporate,UBS Group AG,OUBS
2148,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,10/7/2011,HS,Corporate,UBS Group AG,OUBS
2160,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/18/2018,WO,Corporate,The Royal Bank of Scotland Group PLC,TKR
2161,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,12/19/2017,NW,Corporate,The Royal Bank of Scotland Group PLC,TKR
2162,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,1/15/2016,WO,Corporate,The Royal Bank of Scotland Group PLC,TKR
2163,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,3/26/2015,DG,Corporate,The Royal Bank of Scotland Group PLC,TKR
2164,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,10/7/2011,HS,Corporate,The Royal Bank of Scotland Group PLC,TKR
2165,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,1/15/2016,WO,Corporate,National Bank of Canada,NFG
2166,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,11/14/2011,HS,Corporate,National Bank of Canada,NFG
2177,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,7/19/2010,HS,Corporate,Discover Financial Services,DISH
2184,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/29/2014,WO,Corporate,Intesa Sanpaolo,INTU
2185,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB-,6/13/2012,DG,Corporate,Intesa Sanpaolo,INTU
2186,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,10/7/2011,HS,Corporate,Intesa Sanpaolo,INTU
2190,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,1/15/2016,WO,Corporate,Credit Agricole SA,DGLD
2191,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,6/13/2012,DG,Corporate,Credit Agricole SA,DGLD
2192,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,4/24/2012,DG,Corporate,Credit Agricole SA,DGLD
2193,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,10/7/2011,HS,Corporate,Credit Agricole SA,DGLD
2194,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,1/15/2016,WO,Corporate,Nordea Bank AB,JWN
2195,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,1/23/2013,HS,Corporate,Nordea Bank AB,JWN
2200,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,4/2/2015,WO,Corporate,KBC Group SA/NV,K
2201,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,10/7/2011,HS,Corporate,KBC Group SA/NV,K
2208,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/8/2014,WO,Corporate,Julius Baer Gruppe AG,JNPR
2209,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,10/7/2011,HS,Corporate,Julius Baer Gruppe AG,JNPR
2212,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,8/19/2016,WO,Corporate,The Carlyle Group LP,CG
2213,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,10/7/2014,HS,Corporate,The Carlyle Group LP,CG
2214,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,8/4/2014,HS,Corporate,Synchrony Financial,SYF
