,symbol,date,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
10,X,12/31/2009,2.027081649,0.773241714,0.492320129,0,52.84427007,52.84427007,43.93722514,-43.93722514,-0.136626482,-0.165049495,-0.180829168,-0.137802607,0.237940379,-0.091168461,-0.300684346,-0.142493049,0.762059621,1,-0.180829168,0.677149527,2.233319076,0.004046858,0.008061095,11.60377358,17.31578947,3.29811805,,8.30730659,6.907087552,1.496041056,0.661587343,5005.096375,5005.096375,14551.29083,0,0.064490836,1,17.31578947,34.63157895,,,,0.001249152,0.001249152,0.000572482,-0.004154363,0.008876952,0.008876952,0.008876952,-4.90E-07,0.000572482,,0.697244041,0.001249152
11,X,12/31/2008,2.063354932,0.510799136,0.26061915,0,46.11773057,46.11773057,26.6490899,-26.6490899,0.122095611,0.136606427,0.133846702,0.094008724,0.283671433,0.131286132,0.431460674,0.225937336,0.702361157,1,0.133846702,0.685522472,2.252911134,0.016278135,0.032034803,-17.79289941,4.561728395,3.286414709,,13.69652778,7.914526485,3.365188736,1.396531361,6.293485944,6.293485944,12.08451496,0,0.032894151,1,4.561728395,9.12345679,,,,0.720370315,0.720370315,0.156957745,1.669608281,4.771600392,4.771600392,4.771600392,0.175829967,0.156957745,,0.965856204,0.720370315
12,X,12/31/2007,1.651348651,0.364635365,0.133533134,0,56.84651131,56.84651131,41.60595913,-41.60595913,0.068021145,0.077256226,0.070568754,0.055983695,0.196750903,0.056230809,0.158922437,0.087734579,0.7933213,1,0.070568754,0.640545036,1.81034171,0.019500089,0.038254217,-7.289473684,4.186363636,2.826252034,,8.772781775,6.420798596,2.34763756,1.004414023,7.792998993,7.792998993,9.265291962,0,0.058658684,1,4.186363636,8.372727273,,,,2.180755194,2.180755194,0.768215845,13.72213536,13.09637023,13.09637023,13.09637023,1.4544602,0.768215845,,9.794523479,2.180755194
13,X,12/31/2006,1.923019985,0.648778682,0.526276832,0,45.1465145,45.1465145,35.29534238,-35.29534238,0.122419977,0.120795831,0.116600122,0.092982337,0.188044109,0.129794068,0.314776632,0.218543886,0.797446315,1,0.116600122,0.584073304,1.416494845,0.018439397,0.036211084,,3.18902439,2.425200458,,10.34130781,8.08478803,3.336419056,1.395900246,4.597236384,4.597236384,15.40909251,0,0.03539284,1,3.18902439,6.37804878,,,,2.092058712,2.092058712,0.617976333,6.646169054,17.46049002,17.46049002,17.46049002,0.678111907,0.617976333,,4.411112762,2.092058712
14,X,12/31/2005,1.757366315,0.642779192,0.538013823,0,46.12447203,46.12447203,38.00706836,-38.00706836,0.114967958,0.109780287,0.100091547,0.069423253,0.27820122,0.092649155,0.273766546,0.185494133,0.693597561,1,0.100091547,0.658318061,1.945246691,0.069689337,0.130298273,,-0.957831325,2.954873646,,9.603476821,7.913369714,3.264757161,1.33455508,-4.18222947,-4.18222947,15.49266137,0,-0.036389991,1,-0.957831325,-1.915662651,,,,2.012071769,2.012071769,0.51023242,7.349589626,-14.02122969,-14.02122969,-14.02122969,0.751793807,0.51023242,,3.966036525,2.012071769
15,X,12/31/2004,1.676412485,0.521532991,0.409719478,0,38.30148155,38.30148155,39.26141843,-39.26141843,0.191451659,0.111993195,0.103558265,0.07733201,0.240246407,0.099580139,0.274811083,0.173412463,0.746748802,1,0.103558265,0.635085798,1.752644836,0.002011061,,,,2.759697733,,9.296658517,9.529657477,3.889716019,1.28769624,,,,0.035747021,0.099234477,1,,,,,,,,,,0,,,,,,-0.524464832,
16,X,12/31/2003,1.458685446,0.284037559,0.148356808,0,55.29519424,55.29519424,41.7623096,-41.7623096,0.104567562,-0.077183337,-0.090928315,-0.048953267,0,-0.059071192,-0.423604758,-0.150665732,0.538372093,1,-0.090928315,0.860551161,6.171088747,0.037852113,,,,7.171088747,,8.73993808,6.600935308,2.76954612,1.206685379,0,0,5.344384496,0,0,,,,,,,3.526587254,3.526587254,0.407544922,-8.325183302,,,,-0.845233334,0.407544922,,-4.906246395,3.526587254
0,CPT,12/31/2019,0.262155032,0.262155032,0.135011268,7.748514528,,,,,1,0.219122553,0.219122553,0.218063689,-0.00483229,0.034768085,,0.03589241,0.99516771,1,0.219122553,0.472335599,,,,,,,47.10580314,0,,,0.159440046,,,,0,0.540221749,1,,,,,,,,,,0,,,,,,-0.041279626,
1,CPT,12/31/2018,0.219015583,0.365034466,0.219015583,8.764542878,0,8.764542878,156.0226032,-147.2580604,0.64004484,0.163569599,0.169845103,0.163569599,0.008783725,0.025102635,0.047148311,0.026740584,0.963051604,1,0.169845103,0.467581444,0.878221538,0.412141048,0.413193191,1.923952387,0.216042801,1.878221538,41.64506981,2.339404627,,,0.15346761,5.291015461,5.291015461,0.361083102,1.90872233,0.527757319,1,0.216042801,49.87594059,,,1.90872233,2.77652132,2.77652132,9.632465582,58.88909459,18.25169492,18.25169492,18.25169492,35.91100198,9.632465582,0.032412153,25.1415713,2.77652132
2,CPT,12/31/2017,2.600269559,2.769894082,2.600269559,9.73904868,0,9.73904868,215.0164817,-205.277433,1,0.218029606,0.22431446,0.218029606,0.006056887,0.031815681,0.057680194,0.033501795,0.971981948,1,0.22431446,0.448412374,0.812948576,0.392979419,0.394425898,2.329498559,0.195967538,1.812948576,37.47799318,1.697544286,,,0.145923676,4.750390715,4.750390715,4.027278987,1.429376546,0.482470785,1,0.195967538,32.43701493,,,1.429376546,2.280916927,2.280916927,8.621805525,39.54419622,17.87010903,17.87010903,17.87010903,23.1749232,8.621805525,0.036146304,20.88823124,2.280916927
3,CPT,12/31/2016,2.241427651,2.401068346,1.577033213,10.00656058,0,10.00656058,243.2621385,-233.2555779,1,0.935393698,0.52142457,0.935393698,0.003538285,0.135999059,0.271926214,0.077752479,1.793919488,1,0.52142457,0.499867787,0.999471288,0.451389717,0.452654628,4.906339578,0.17770144,1.999471288,36.47606959,1.500439001,,,0.145392319,4.946003572,4.946003572,3.766063854,0.809153927,0.505521726,1,0.17770144,34.88685039,,,0.809153927,2.445057619,2.445057619,8.410706181,8.991621606,16.637675,16.637675,16.637675,5.159032739,8.410706181,0.089989766,8.997900126,2.445057619
4,CPT,12/31/2015,0.029627211,0.099669879,0.029627211,10.26006576,0,10.26006576,221.4148369,-211.1547711,1,0.279210642,0.29132696,0.279210642,0.007196291,0.041293644,0.088517648,0.045804215,0.958409896,1,0.29132696,0.533498178,1.143614349,0.491711538,0.511545011,2.673195495,0.1434851,2.143614349,35.57482072,1.648489348,,,0.147894234,4.749079892,4.749079892,0.119131508,1.015297916,0.473988944,1,0.1434851,1.881057778,,,1.015297916,2.414244058,2.414244058,7.615234375,27.27415519,16.06627004,16.06627004,16.06627004,15.5684612,7.615234375,0.037225641,19.23182602,2.414244058
5,CPT,12/31/2014,0.940635084,1.09938765,0.940635084,11.23442199,0,11.23442199,271.6632663,-260.4288443,1,0.346086035,0.359271213,0.346086035,0.006276033,0.048224118,0.103739449,0.051451358,0.963300211,1,0.359271213,0.535141946,1.151194309,0.49351496,0.494097388,3.251203586,0.152197534,2.151194309,32.48943296,1.343575099,,,0.139341416,4.751464511,4.751464511,1.747400209,0.80973265,0.495899182,1,0.152197534,65.395,,,0.80973265,2.410451548,2.410451548,8.041527386,23.23563092,16.21605293,16.21605293,16.21605293,13.10903434,8.041527386,0.034848748,17.66756333,2.410451548
6,CPT,12/31/2013,0.157042372,0.401722753,0.157042372,12.82784708,0,12.82784708,207.1477836,-194.3199365,1,0.42639738,0.199583952,0.42639738,0.011597922,0.059722226,0.12497102,0.028528127,2.136431194,1,0.199583952,0.522111396,1.092537867,0.484610718,,1.604439055,,2.092537867,28.45372241,1.762027059,,,0.140062367,4.636152011,4.636152011,0.204050273,0.654300103,0.512506164,1,,,,,0.654300103,1.989643698,1.989643698,6.788604743,15.92084064,13.24589872,13.24589872,13.24589872,8.892453544,6.788604743,0.041097083,14.06136164,1.989643698
7,CPT,12/31/2012,0.236226261,0.534066752,0.236226261,16.86081895,0,16.86081895,188.9733806,-172.1125616,1,0.389321178,0.234294719,0.389321178,0.007083175,0.052624132,0.110565374,0.03234751,1.661672872,1,0.234294719,0.5240451,1.101039406,0.494816402,0.495909314,1.635421262,0.128600833,2.101039406,21.64782156,1.931488969,,,0.135168942,3.870827962,3.870827962,0.318352194,0.666988955,0.445478,1,0.128600833,29.47881818,,,0.666988955,2.300290921,2.300290921,8.099750738,20.80480384,18.18215656,18.18215656,18.18215656,11.16302026,8.099750738,0.032059372,16.8871221,2.300290921
8,CPT,12/31/2011,0.529626393,0.827618654,0.529626393,17.27142504,0,17.27142504,182.409522,-165.1380969,1,0.075288015,0.050510164,0.075288015,0.067012799,0.010683297,0.028076717,0.007332565,1.490551799,1,0.050510164,0.619496222,1.628094799,0.580340301,0.581379158,0.29469639,0.100239099,2.628094799,21.13317222,2.000992032,,,0.141899039,3.36513827,3.36513827,0.758136786,3.083132506,0.373297676,1,0.100239099,23.54173077,,,3.083132506,2.638501635,2.638501635,7.075170126,93.97471962,18.95315879,18.95315879,18.95315879,43.79243121,7.075170126,0.032808105,29.64694208,2.638501635
9,CPT,12/31/2010,2.482588651,2.482588651,2.091507676,19.07208177,,,,,1,0.029565665,-0.014062817,-0.014062817,0.18417987,-0.001958751,,-0.001995894,1,1,-0.014062817,0.649061869,,,,,,,19.1379213,0,,,0.1392858,,,,0,0.36702905,1,,,,,,,,,,0,,,,,,-0.886048662,
10,CPT,12/31/2009,1.347325988,1.347325988,0.862080086,21.12571042,,,,,1,-0.100061546,-0.098511682,-0.070846543,0.015732787,-0.010147352,,-0.014355073,0.719168944,1,-0.098511682,0.665974842,,,,,,,17.27752548,0,,,0.143230018,,,,0,0.34890035,1,,,,,,,,,,0,,,,,,-0.58332121,
11,CPT,12/31/2008,0.537777778,0.537777778,0.089700272,21.64207328,,,,,1,-0.021962578,0.054939296,0.113735866,-0.024589447,0.015734909,0.050282183,0.007742376,2.070209725,1,0.054939296,0.694164828,2.218260226,,,,,3.195581419,16.8652973,0,,,0.138346062,,,,0,0.347680188,1,,,,,,,,,,0,,,,,,-0.047649988,
12,CPT,12/31/2007,0.342979246,0.342979246,0.008351722,21.53756485,,,,,1,0.077293623,0.101431667,0.243739739,-0.049401101,0.031862313,0.096947522,0.013572277,2.402994497,1,0.101431667,0.673808396,2.050198098,,,,,3.042701917,16.94713411,0,,,0.130722686,3.837722542,3.837722542,0.015429604,0,0.366299993,1,,,,,,1.823038595,1.823038595,4.583376075,18.80438578,12.51262942,12.51262942,12.51262942,7.001902077,4.583376075,,13.66572338,1.823038595
13,CPT,12/31/2006,0.282006505,0.282006505,0.008283,20.80651619,,,,,1,0.21515106,0.38844569,0.38844569,0,0.053167791,0.13425502,0.054727776,1,1,0.38844569,0.600116316,1.515365358,,,,,2.52511941,17.54258121,0,,,0.136873164,4.086992587,4.086992587,0.018249206,0,0.386315333,1,,,,,,2.558650704,2.558650704,7.403051566,19.058138,19.16323515,19.16323515,19.16323515,6.91633851,7.403051566,,15.36062016,2.558650704
14,CPT,12/31/2005,0.327219005,0.327219005,0.014461502,23.73764048,,,,,1,0.298053769,0.37986987,0.37986987,0,0.046059592,0.145222529,0.047250923,1,1,0.37986987,0.669975432,2.11238359,,,,,3.152926939,15.37642296,0,,,0.121250975,0,0,0.027986433,0,0,,,,,,,2.659755468,2.659755468,6.957329371,18.31503345,,,,6.605954594,6.957329371,,11.13015214,2.659755468
15,CPT,12/31/2004,1.054193831,1.054193831,0.070618104,26.56047455,,,,,1,0.070857615,0.095867412,0.095867412,0,0.016732207,0.055978552,0.016951092,1,1,0.095867412,0.700712822,2.344274659,,,,,3.345556962,13.74222435,0,,,0.174534877,3.698600048,3.698600048,0.054380883,0,0.355338554,1,,,,,,2.550263434,2.550263434,4.367514859,45.55786749,12.29113703,12.29113703,12.29113703,12.08919893,4.367514859,,14.02967394,2.550263434
16,CPT,12/31/2003,1.122523901,1.122523901,0.128374761,22.78029721,,,,,1,0.070653479,0.070653479,0.070653479,0,0.011780633,0.037495939,0.011905253,1,1,0.070653479,0.658198728,2.094945119,,,,,3.182845895,16.02261799,0,,,0.166738186,0.003505577,0.003505577,8.53E-05,0,0.331209488,1,,,,,,2181.138001,2181.138001,4109.911413,58169.97961,12408.79735,12408.79735,12408.79735,14662837.85,4109.911413,,12449.92323,2181.138001
0,KSS,2/1/2020,1.678945468,0.261105092,0.261105092,0,106.3430807,106.3430807,36.25947282,-36.25947282,0.392209873,0.055021528,0.045108641,0.034594973,0.233074362,0.047475094,0.126788991,0.076446632,0.766925638,1,0.045108641,0.625558227,1.670642202,0.254037777,0.26982851,,0.822740814,2.670642202,,10.06633499,3.432287249,2.716811752,1.37231192,10.52710565,5.095195371,4.593299568,0.612156295,0.082957845,0.484007242,0.822740814,10.48734177,1.938011696,1.296557121,0.612156295,1.110197906,1.110197906,0.302922729,8.756264233,7.544362326,3.651526002,3.651526002,1.720679044,0.302922729,0.06991067,3.641656044,1.110197906
1,KSS,2/2/2019,1.771062271,0.342124542,0.342124542,0,103.9736864,103.9736864,35.51561603,-35.51561603,0.396954867,0.067279648,0.051510208,0.039596619,0.231285988,0.064239313,0.144924914,0.106992504,0.768714012,1,0.051510208,0.556740717,1.256015922,0.251894965,0.263361322,,1.066295547,2.256015922,,10.27716933,3.510503597,2.723344103,1.622343412,12.8366542,9.315255945,5.69028715,0.49937578,0.104157398,0.725676317,1.066295547,18.32173913,3.64532872,2.154396728,0.49937578,1.974007996,1.974007996,0.539341648,13.62090162,7.135606407,5.178140577,5.178140577,2.79116836,0.539341648,0.036662461,5.140792342,1.974007996
2,KSS,2/3/2018,2.010939268,0.493398717,0.493398717,0,106.178548,106.178548,38.10077201,-38.10077201,0.362346164,0.074155538,0.058496989,0.044985598,0.230975828,0.064392804,0.158311832,0.104499953,0.769024172,1,0.058496989,0.593253373,1.458532989,0.3401435,0.350101809,,0.578515224,2.458532989,,9.579858379,3.437605872,2.456580471,1.431409295,10.11844008,6.097392337,7.826682215,0.428405122,0.088557214,0.602602011,0.578515224,13.42063492,2.516369048,1.625961538,0.428405122,2.035569832,2.035569832,0.578423771,12.85797661,10.83905977,6.531639212,6.531639212,2.682687951,0.578423771,0.033318238,5.25966012,2.035569832
3,KSS,1/28/2017,1.764290518,0.361129792,0.361129792,0,115.9724548,115.9724548,46.05282987,-46.05282987,0.360804881,0.06330943,0.046826501,0.029754897,0.364571429,0.04096066,0.107398107,0.08254717,0.635428571,1,0.046826501,0.618609106,1.621981843,0.350602107,0.361100827,,0.734107997,2.621981843,,7.925680159,3.147299078,2.306059484,1.376602328,12.05352519,7.743884901,6.026762597,0.643884892,0.114952371,0.642458101,0.734107997,16.39694656,2.796875,1.907637655,0.643884892,1.507359968,1.507359968,0.417617604,14.03525639,5.65478446,3.632962083,3.632962083,3.122540153,0.417617604,0.045876247,4.552382157,1.507359968
4,KSS,1/31/2016,1.870302137,0.260501105,0.260501105,0,120.1687729,120.1687729,37.22910722,-37.22910722,0.312695272,0.080868569,0.055040617,0.035044782,-0.363292337,0.049463472,0.122564196,0.127065736,0.636707663,0.763728324,0.072068319,0.596428046,1.477872883,0.454825258,4581000000,4.232415902,0.4855565,2.477872883,,9.804156675,3.03739475,2.311506981,1.411436131,12.29032258,0,3.801075269,0,0.1190377,0,0.4855565,18,-3.386666667,,,1.678437443,1.678437443,0.479915643,13.69435364,,4.031627297,4.031627297,2.965250032,0.479915643,,5.70202761,1.678437443
5,KSS,1/30/2016,1.870302137,0.260501105,0.260501105,0,120.1687729,120.1687729,37.22910722,-37.22910722,0.361330973,0.080868569,0.055040617,0.035044782,0.363292337,0.049463472,0.122564196,0.097043702,0.636707663,1,0.055040617,0.596428046,1.477872883,0.337075939,0.347086801,,0.504967455,2.477872883,,9.804156675,3.03739475,2.311506981,1.411436131,7.621872238,4.053967323,3.655809818,0.518573551,0.076754843,0.531886024,0.504967455,11.60629921,2.136231884,1.4186718,0.518573551,1.643698565,1.643698565,0.469982755,13.4109195,11.51217962,6.123167451,6.123167451,3.23788827,0.469982755,0.038668009,4.518515811,1.643698565
6,KSS,1/31/2015,1.993004547,0.492130115,0.492130115,0,115.069433,115.069433,45.58728715,-45.58728715,0.364033013,0.088787258,0.070914157,0.045576408,0.357301705,0.060078997,0.144717076,0.11657449,0.642698295,1,0.070914157,0.584852055,1.408779836,0.317964481,0.32639982,,0.697209783,2.408779836,,8.006618134,3.171997902,2.234057546,1.318203867,9.991603252,6.624867374,6.94574396,0.365628604,0.106397519,0.663043478,0.697209783,18.4,2.967741935,2.026026026,0.365628604,2.510908881,2.510908881,0.790771966,17.35046725,11.209281,7.432240665,7.432240665,4.387872365,0.790771966,0.021073127,6.422856352,2.510908881
7,KSS,2/1/2014,1.934210526,0.378289474,0.354897661,0,116.986018,116.986018,41.21990568,-41.21990568,0.364878356,0.091534864,0.073774368,0.046713257,0.366809117,0.061830574,0.148711944,0.120597835,0.633190883,1,0.073774368,0.584225901,1.405152225,0.318358039,0.328993153,,0.642784033,2.405152225,,8.854945055,3.120030976,2.17621498,1.323619419,8.646479224,5.695478088,4.750056262,0.339707537,0.098996374,0.658704883,0.642784033,13.55395683,2.930015552,1.993650794,0.339707537,2.045153709,2.045153709,0.642421779,13.75245093,9.85167516,6.489346536,6.489346536,3.741012712,0.642421779,0.0247016,5.391839176,2.045153709
8,KSS,2/2/2013,1.861538462,0.232741617,0.21183432,0,111.3206933,111.3206933,38.81967613,-38.81967613,0.362570673,0.09803413,0.08096893,0.051143732,0.368353619,0.070909745,0.163029101,0.137291117,0.631646381,1,0.08096893,0.565048544,1.299107143,0.291803279,0.300404858,,0.487100501,2.299107143,,9.402448355,3.278815368,2.173016231,1.386479684,5.375608535,2.039756598,2.507200819,0.304259635,0.065615436,0.37944664,0.487100501,12.04761905,1.611464968,1.165898618,0.304259635,1.804992828,1.804992828,0.566242887,11.07159901,22.74290964,8.629720653,8.629720653,3.252675383,0.566242887,0.027481092,4.76555146,1.804992828
9,KSS,1/28/2012,1.852320675,0.462217108,0.462217108,0,100.9754839,100.9754839,38.71354839,-38.71354839,0.381780472,0.114762816,0.098861944,0.059561795,0.372243141,0.079163133,0.172095882,0.181266788,0.602474449,0.888623327,0.111252925,0.540005655,1.173939766,0.38937887,4150000000,6.881578947,0.272864538,2.173939766,,9.428223844,3.614738806,2.111622684,1.329092451,4.991500382,4.782370327,4.754749376,0.241964286,0.067272921,0.958102767,0.272864538,2.602880658,-1.611464968,-2.461089494,0.241964286,1.940840768,1.940840768,0.671718343,11.27767118,10.42161033,9.984973692,9.984973692,3.327251892,0.671718343,0.021455164,5.651650851,1.940840768
10,KSS,1/29/2011,2.028766631,0.918374685,0.818770227,0,97.5561229,97.5561229,36.56747953,-36.56747953,0.382360937,0.113751291,0.097221467,0.060899353,0.37360179,0.075783206,0.142675159,0.149024837,0.62639821,1,0.097221467,0.468840923,0.882675159,0.159888699,0.194376026,5.712460064,0.927138332,1.882675159,,9.981546573,3.7414361,2.115853659,1.244400839,5.785026936,3.146184923,8.413985647,0,0.095481486,0.543849658,0.927138332,4.39,2.192259675,,,2.083807769,2.083807769,0.889450872,14.60525981,17.12868167,9.315427671,9.315427671,5.534723086,0.889450872,,5.621003163,2.083807769
11,KSS,1/28/2011,2.028766631,0.918374685,0.818770227,0,97.5561229,97.5561229,36.56747953,-36.56747953,0.382360937,0.113751291,0.097221467,0.060899353,0.37360179,0.075425955,0.142675159,0.148160424,0.62639821,1,0.097221467,1,1.891592357,0.048484848,0.058301344,5.712460064,3.613168724,1.891592357,,9.981546573,3.7414361,2.115853659,1.238534581,6.51540704,3.543401892,9.476281082,0.241964286,0.095481486,0.543849658,3.613168724,20.41860465,2.192259675,1.638059701,0.241964286,1.83132875,1.83132875,0.781682926,12.8356524,15.05333056,8.186748683,8.186748683,4.318852681,0.781682926,0.018850953,4.428195175,1.83132875
12,KSS,1/30/2010,2.294979079,1.082845188,0.948535565,0,99.89653558,99.89653558,40.6011236,-40.6011236,0.378274537,0.099662359,0.092443823,0.057690069,0.375944584,0.075303951,0.126193811,0.147446611,0.624055416,1,0.092443823,0.403267477,0.675792691,0.207168097,0.208446729,11.85074627,1.080270793,1.675792691,,8.98989899,3.653780363,2.447705899,1.305319149,7.326437964,5.14228054,8.487386504,0,0.130050064,0.701880036,1.080270793,139.625,3.354354354,,,2.094428972,2.094428972,0.957477629,16.59692303,10.48950939,7.362377224,7.362377224,6.318083423,0.957477629,,7.055384594,2.094428972
13,KSS,1/31/2009,2.038567493,0.372451791,0.092011019,0,98.86152506,98.86152506,31.11718599,-31.11718599,0.369455122,0.093721398,0.086948563,0.053999634,0.378947368,0.078083642,0.131325122,0.149700599,0.621052632,1,0.086948563,1,1.681851907,0.233507734,0.234986945,-10.79545455,0.82173913,1.681851907,,11.72985244,3.692032869,2.346649485,1.446003176,5.554677979,2.243423734,2.20750283,0,0.103789127,0.403880071,0.82173913,100.0588235,1.677514793,,,1.576355878,1.576355878,0.648182455,12.00346018,15.46297272,6.245186513,6.245186513,4.589013834,0.648182455,,6.025041972,1.576355878
14,KSS,2/2/2008,2.102172347,0.374648875,0.101918318,0,99.65463568,99.65463568,29.17281854,-29.17281854,0.365077219,0.109536611,0.105747792,0.065792673,0.377834071,0.102636608,0.177633812,0.198217493,0.622165929,1,0.105747792,1,1.730706177,0.00207726,0.004145908,-21.13843858,48.59314227,1.730706177,,12.51164674,3.662649484,2.530597855,1.560000576,3.883539186,-0.966886777,2.088034343,0,0.074929157,-0.248970522,48.59314227,97.18628454,0.800659409,,,2.360289742,2.360289742,0.874212912,13.28739003,-46.86174336,11.66719269,11.66719269,5.272570199,0.874212912,,6.310288393,2.360289742
15,KSS,2/3/2007,1.772613983,0.323351009,0.098594955,0,95.51133849,95.51133849,34.48225992,-34.48225992,0.363716165,0.116751127,0.114154915,0.07132449,0.375195625,0.122625738,0.197858798,0.249131663,0.624804375,1,0.114154915,1,1.613517698,0.003351158,0.00667993,-26.58623376,82.25088902,1.613517698,,10.58515309,3.821535807,2.903840743,1.719265534,9.337151557,5.896030998,1.869010113,0,0.199391489,0.63145928,82.25088902,164.501778,2.713404369,,,4.157996716,4.157996716,1.498882026,21.01497005,11.90461855,7.517281858,7.517281858,8.708761503,1.498882026,,10.50674505,4.157996716
16,KSS,1/28/2006,2.442692196,1.110238168,0.072626549,44.99283402,94.53478867,139.5276227,35.06536252,9.927471499,0.355384411,0.105667667,0.100415476,0.062822442,0.374374902,0.091986945,0.141331581,0.181701873,0.625625098,1,0.100415476,1,1.536430869,0.017796543,0.034970728,-18.66922842,4.084133925,1.536430869,8.112402962,10.40913237,3.861012492,2.949540608,1.464237011,2.565612328,0.239407217,0.834890258,0,0.065786952,0.093313871,4.084133925,8.16826785,1.102917501,,,2.728564808,2.728564808,1.212857755,19.3061224,197.5713204,18.43614465,18.43614465,8.283004803,1.212857755,,9.308650309,2.728564808
17,KSS,1/29/2005,2.502260899,1.095503064,0.080159582,43.34947407,93.66644976,137.0159238,33.90000609,9.449467985,0.351573451,0.105695434,0.100357938,0.062422339,0.378002981,0.091534357,0.14705456,0.180010213,0.621997019,1,0.100357938,1,1.606550429,0.000696955,0.001392939,-18.30561055,136.7866628,1.606550429,8.419940675,10.76695972,3.896806177,2.933997084,1.466371795,2.776620557,0.170114735,0.602064351,0,0.080992125,0.061266828,136.7866628,273.5733256,1.065265434,,,3.289486809,3.289486809,1.396335206,22.36915885,281.3983163,17.24038233,17.24038233,9.531302123,1.396335206,,10.6372975,3.289486809
18,KSS,1/31/2004,2.695077413,1.155773074,0.10045645,40.82896976,85.1674952,125.996465,28.22676107,12.60220869,0.330191593,0.099522918,0.092429908,0.057493347,0.377978962,0.088252058,0.141041324,0.170437078,0.622021038,1,0.092429908,1,1.598164692,0.00298035,0.005942989,-12.6312201,30.10858808,1.598164692,8.939730837,12.93099123,4.285672593,3.093063293,1.534996007,2.2206846,-0.227048408,0.43277773,0,0.073376201,-0.102242528,30.10858808,60.21717615,0.907241351,,,4.155044959,4.155044959,1.693740787,29.45977005,-225.7668333,23.0829718,23.0829718,12.49530181,1.693740787,,13.67381415,4.155044959
0,FR,12/31/2019,0.108748996,0.108748996,0.077465641,7.307985746,0,7.307985746,358.9012737,-351.593288,0.726316012,0.542395959,0.542395959,0.560525747,0.01474127,0.0678564,0.135329367,0.071176342,1.033425376,1,0.542395959,0.498583335,0.994349351,0.082188973,0.15189394,4.595946134,0.777003165,1.994349351,49.94536288,1.016992768,,17.12360815,0.121058489,1.942630863,1.942630863,0.167099183,0.490897288,0.576390193,1,0.777003165,1.554006329,,,0.490897288,3.134729684,3.134729684,12.98385367,23.16370608,22.52615298,22.52615298,22.52615298,17.93509602,12.98385367,0.021192519,17.01736826,3.134729684
1,FR,12/31/2018,0.613830802,0.613830802,0.547918388,4.685001263,0,4.685001263,245.7145241,-241.0295228,0.710724488,0.414695733,0.414695733,0.404102942,-0.000549195,0.051942428,0.099202438,0.054672513,0.974456476,1,0.414695733,0.476399684,0.909853699,,,3.299222058,,1.909853699,77.90819672,1.485463675,,,0.128537613,1.700227779,1.700227779,0.348147071,0.671708354,0.521086559,1,,,,,0.671708354,2.458754359,2.458754359,10.01578081,24.78522118,19.22095404,19.22095404,19.22095404,18.7976496,10.01578081,0.027101164,13.68370705,2.458754359
2,FR,12/31/2017,0.112620762,0.112620762,0.091528446,5.853231932,0,5.853231932,278.289425,-272.4361931,0.626509672,0.689410743,0.689410743,0.66295899,0.005694674,0.068497706,0.141095392,0.077303203,0.961631359,1,0.689410743,0.514529105,1.059855722,0.091903581,0.16833644,3.662546548,0.661276817,2.059855722,62.35871127,1.311584154,,,0.103321181,1.615843141,1.615843141,0.178791261,0.498987372,0.628908692,1,0.661276817,1.322553633,,,0.498987372,2.511561171,2.511561171,11.80096698,17.80044794,18.7641976,18.7641976,18.7641976,12.89700732,11.80096698,0.028032293,11.47030245,2.511561171
3,FR,12/31/2016,0.053360203,0.053360203,0.035993312,5.990191749,0,5.990191749,274.2991703,-268.3089785,0.612486114,0.437362433,0.437362433,0.418246176,0.008590157,0.04340157,0.097654258,0.050319705,0.956291955,1,0.437362433,0.555558857,1.250016714,0.132430338,0.233886948,2.133148242,0.457348285,2.250016714,60.93294093,1.330663887,,,0.103770393,1.506867774,1.506867774,0.085708076,0.682130131,0.59799971,1,0.457348285,0.91469657,,,0.682130131,2.357230992,2.357230992,10.09585107,24.13853768,16.88270228,16.88270228,16.88270228,17.00975863,10.09585107,0.028258967,12.97907597,2.357230992
